topic,run,model,keywords,label,normalized_label,error
4,10,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,11,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,12,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,13,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,14,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,15,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,16,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,17,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,18,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,19,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,20,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Electric Lineup,hyundai ioniq electric lineup,
4,21,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Electric Lineup,hyundai ioniq electric lineup,
4,22,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,23,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Electric Lineup,hyundai ioniq electric lineup,
4,24,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,25,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,26,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,27,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,28,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,29,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,30,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,31,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,32,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Electric Lineup,hyundai ioniq electric lineup,
4,33,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,34,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,35,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,36,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,37,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai I,hyundai i,
4,38,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,39,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,40,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,41,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Electric Lineup,hyundai ioniq electric lineup,
4,42,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,43,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,44,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Electric Lineup,hyundai ioniq electric lineup,
4,45,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,46,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Lineup,hyundai ioniq lineup,
4,47,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,48,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,49,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ EV Lineup,hyundai ioniq ev lineup,
4,50,openai/gpt-5.5,"ioniq, hyundai, charging, electric, platform, vehicle, rear, ev, limited, xrt",Hyundai IONIQ Electric Lineup,hyundai ioniq electric lineup,
5,1,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,2,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,3,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,4,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,5,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,6,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,7,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,8,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,9,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,10,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,11,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,12,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,13,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,14,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Honda Accord and Sedans,honda accord and sedans,
5,15,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,16,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,17,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market History,midsize sedan market history,
5,18,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,19,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,20,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,21,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,22,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,23,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,24,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,25,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,26,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,27,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,28,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,29,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,30,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Models,midsize sedan models,
5,31,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Mids,mids,
5,32,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,33,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,34,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,35,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,36,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,37,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,38,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,39,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,40,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,41,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Models,midsize sedan models,
5,42,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,43,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,44,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,45,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,46,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,47,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,48,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,49,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
5,50,openai/gpt-5.5,"sonata, accord, hyundai sonata, hyundai, camry, 2018, 2018 hyundai, honda, gian, 2020",Midsize Sedan Market,midsize sedan market,
6,1,openai/gpt-5.5,"nissan, leaf, aria, nissan leaf, new nissan, altima, new, propilot, nissan intelligent, ev",Nissan LEAF Electric Vehicle,nissan leaf electric vehicle,
6,2,openai/gpt-5.5,"nissan, leaf, aria, nissan leaf, new nissan, altima, new, propilot, nissan intelligent, ev",Nissan Leaf EV Features,nissan leaf ev features,
