title,document,topic
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"The original debuted in America 25 years ago next month. stood for new sports experimental, but when it proved to be no experiment, the name stuck and redefined what it meant to be a supercar. Many things have changed in our industry and in the marketplace since 1989, maybe more than just my hairstyle.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"There's a new generation of customers, technological advancements, new manufacturing techniques, but one thing that hasn't changed is the values that created the. Supercar performance delivered in a unique and challenging way, powered by new technologies and using new materials. That is the heritage of.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"Our commitment was to create an all new that is true to that heritage. A supercar that delivers a new driving experience where every part of the vehicle is respectful of the smartest part of the car, the driver. You know, as kids, we grow up dreaming of cars that are limited only by our imaginations.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"That's why many of us are here today as adults, but yet kids at heart, at one of the great global auto shows. The is that kind of car. It not only lives up to the legacy of its predecessor, it's the stuff our dreams are made of.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"Ladies and gentlemen, the soul of a car is the emotional connection that it makes with the driver. And with the, that connection will be intense, immediate, and very personal. Here, the all-new.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"Global Development Leader, Ted Klaus. Morning everyone, it's been my honor to lead development for this new supercar, the next generation. Now I'm incredibly proud to represent a global team of passionate designers and engineers who have come together to create this new.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"Our goal was to create a human-centered supercar that delivers a new sports experience. And while that begins with what you see right here, ultimately it's delivered by what you will experience when you get behind the wheel. Fulfilling the legacy Mike talked about means that we provide performance based on the concept of human fit.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"That means driver-centric performance. This performance will not only thrill sports car purists out on the track, but most importantly, reward drivers of all skill levels in the real world. Now our starting point was we needed to sit down with the leaders of the first generation.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"We needed to deeply appreciate heritage, but we also embedded several of those original leaders in the development of this new model, including those who worked directly with the legendary Ayrton Senna. As a result, both vehicles share a common lineage, a fundamental respect for timeless sports car values, best achieved by a rigid and light chassis with the mass placed low and very close to the driver.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"But at the same time, creating an demands an openness to advanced technologies, but only those technologies that enable the vehicle to directly respond to the driver's inputs. And so what we've done is we've combined excellent fundamentals with advanced super handling technologies, all focused on creating again, a sports car that will respond to the will of the driver. Now three years ago, we announced that the would have a unique power unit.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"We would incorporate a three motor sport hybrid system, and we've done that. But that was not the limit of our thinking regarding the power unit. Some of you may recall the blue that lapped Mid-Ohio before the start of the IndyCar race in August of 2013.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"Now this early prototype was powered by a transverse mounted, normally aspirated V6, and it was a good powertrain. But for, good is not good enough. And we recognized the need and the responsibility to do more to fulfill our goal of creating a truly iconic supercar.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"So right in the middle of development, we made a bold decision to create an all-new, longitudinally-mounted twin-turbocharged V6. Changing the powertrain design and layout was not an easy task. Frankly, it was like undergoing a heart transplant while running a marathon.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"But 10 seconds behind the wheel, you'll understand how this new power unit is one of the keys to deliver the new sports experience. It's nestled down low in the chassis, and our power unit will respond to all drivers' demands, acceleration, braking, as well as cornering. Now our engine is mated with an all-new nine-speed dual-clutch transmission of our own design, which houses an electric motor at the rear, directly driving the rear wheels.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"Twin electric motors in the front provide instant torque, but also dynamic torque vectoring. In these three motors, one aft and two up front, together they comprise the sport hybrid system. The combination of a twin turbocharged engine, together with our electric motors, delivers instantaneous and yet broad torque.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"And now with a total system horsepower north of 550, our unique combination of internal combustion engine and electric motor enables the to launch with zero delay acceleration, a G feeling unlike anything you've ever experienced, unless you spent some time in an F1 car. An evolution of 's integrated dynamic system supports performance at the will of the driver in every driving situation. There are four modes, quiet, sport, sport plus, and track.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"And these modes progressively reveal the full range of the dynamic capabilities of the. From its near silent quiet mode, when using only electric power, to the full at the limit dynamic capabilities of track mode, the responds to your need and desire for a truly unique and thrilling sports car experience. One that's enjoyable for everyday driving and completely exhilarating on the track.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"Now when we began development, the notion of a hybrid supercar was still a very new idea. So let me explain a bit more holistically what our sport hybrid technology helps us accomplish. The layout actually lowers down the center of gravity and thus it improves the fundamental vehicle dynamics.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"We utilize the unique characteristics of the motors to respond to your throttle, brake, and steering inputs. We do not control you, but rather we directly respond to your commands such that you're fully connected. And so the delivers an experience that's truly unique and yet at the same time, timeless.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"So just like the original, which was the first all-aluminum production vehicle, the new will feature world's first materials, as well as innovative constructions. A multi-material chassis comprised of an aluminum-intensive space frame with strategic use of ultra-high strength steel, carbon fiber, and all-aluminum suspension. The combination of its lightweight chassis and low-mounted sport hybrid power unit give the the lowest center of gravity in its class.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"Now, we call this our advanced sports package, and it's critical to deliver the on-rails handling that is core to the experience of driving any. Inside and out, we've taken a human-centered approach to design. And with me today from our Design Studio in Torrance, California, is the exterior design lead, Michelle Christiansen, and interior design lead, John Norman.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"My team had the incredible challenge of delivering on the stunning show car concept we debuted here three years ago, while at the same time translating it to a production car that houses the larger, more powerful, and now longitudinally mounted power unit. Every design element has a purpose, and that is to enhance performance. The more muscular exterior appearance evolved from the functional pursuit of total airflow management.",0
Acura Acura NSX Reveal at 2015 NAIAS (720p 30fps H264 128kbit AAC),"which flows through the front of the vehicle to cool the power unit, as well as the brakes, exits out the hood vent, as well as the fender vent, providing necessary front downforce. Now the air is managed so that it stays attached to the side of the vehicle, the same air being reintroduced to feed the mid-mounted twin-turbocharged V6.",0
